Seconds,0
0.0,-1.213812631588484
0.0002,-1.0927916463191802
0.0004,-0.9748432203300101
0.0006,-1.019555232515874
0.0008,-0.8903933820129109
0.001,-0.8303954886125765
0.0012,-0.7984888428863716
0.0014,-0.8238546616601717
0.0016,-0.7940490149674174
0.0018,-0.7751400236663607
0.002,-0.8021392781048959
0.0022,-0.7990302853155123
0.0024,-0.8906322239068872
0.0026,-1.0405459940538326
0.0028,-1.1415153926903043
0.003,-1.1663782266280616
0.0032,-1.3740036874698676
0.0034,-1.2405750682168906
0.0036,-1.0956769778434423
0.0038,-1.2794263456230277
0.004,-1.164241806127284
0.0042,-1.0632420462331038
0.0044,-0.9756184444435089
0.0046,-0.9459919291712368
0.0048,-0.89278686116229
0.005,-0.908046429286746
0.0052,-0.9126694367938765
0.0054,-0.8786142260638101
0.0056,-0.982256427420582
0.0058,-1.154163892651801
0.006,-1.151414174745305
0.0062,-1.1857365645432092
0.0064,-1.0857498586145802
0.0066,-1.048919628929927
0.0068,-1.0203274205036017
0.007,-0.9898649586024137
0.0072,-0.8927635841980467
0.0074,-0.8232747616379331
0.0076,-0.8976193613476114
0.0078,-0.9339385098608325
0.008,-0.9197203328757897
0.0082,-0.9824821127695509
0.0084,-0.9868268087476837
0.0086,-0.9418708944582257
0.0088,-0.9066528475579108
0.009,-0.8060761211878068
0.0092,-0.6987986652413652
0.0094,-0.6168485704756259
0.0096,-0.5219595197163088
0.0098,-0.47399075662021106
0.01,-0.44949428185880697
0.0102,-0.45059639551363717
0.0104,-0.46671113906355827
0.0106,-0.5130586109980048
0.0108,-0.49361222543550176
0.011,-0.5162475550993552
0.0112,-0.5086754574267739
0.0114,-0.36629735144315856
0.0116,-0.19685522033789565
0.0118,-0.11095715002808546
0.012,-0.12495875004147225
0.0122,-0.20562861177382274
0.0124,-0.31139002891867057
0.0126,-0.48848319696655745
0.0128,-0.5493018563669538
0.013,-0.42548358722074364
0.0132,-0.37165914955453727
0.0134,-0.40781333523420704
0.0136,-0.32961892804704956
0.0138,-0.20474611121641956
0.014,-0.09328993416731976
0.0142,-0.01281134835853486
0.0144,0.03145738946478024
0.0146,0.07440946074545625
0.0148,0.07662886868397155
0.015,0.03467568278191584
0.0152,-0.008881589569089061
0.0154,-0.037653941457819765
0.0156,-0.11109579977162236
0.0158,-0.32449394774579965
0.016,-0.49848621933969184
0.0162,-0.5543296806435356
0.0164,-0.5570358807473156
0.0166,-0.47341996497528527
0.0168,-0.32953796469315944
0.017,-0.17028608371690215
0.0172,-0.05724201288963066
0.0174,0.024703021666490237
0.0176,0.052113165126018136
0.0178,0.020641697426972937
0.018,-0.059667877380565865
0.0182,-0.12296603949384975
0.0184,-0.20252569123598085
0.0186,-0.30948131785070904
0.0188,-0.49092221800249985
0.019,-0.7057473450889921
0.0192,-0.7195536210111185
0.0194,-0.6069204392048401
0.0196,-0.43631749601317643
0.0198,-0.33813121266668067
0.02,-0.25379877121272226
0.0202,-0.15251159141223194
0.0204,-0.10234264917416795
0.0206,-0.11367448259302536
0.0208,-0.15568434284280425
0.021,-0.31931026901297954
0.0212,-0.510349374768454
0.0214,-0.46622839506598796
0.0216,-0.26172710764242046
0.0218,-0.20541507092793734
0.022,-0.23009472527751826
0.0222,-0.14464094137218045
0.0224,-0.042671645315165166
0.0226,0.004646374824039739
0.0228,-0.01185092057301236
0.023,-0.08177492116028566
0.0232,-0.11742713404583616
0.0234,-0.13326255402483625
0.0236,-0.16270690175085575
0.0238,-0.14678748229219454
0.024,-0.16476539502351395
0.0242,-0.24435034781373566
0.0244,-0.22716688799246385
0.0246,-0.11961112051702436
0.0248,-0.04583022815880666
0.025,-0.06790185047119945
0.0252,-0.06064753396263746
0.0254,-0.11836732099288616
