,0
0,-0.4680413659312625
1,-0.5002929225076806
2,-0.575206985612245
3,-0.6054193681722674
4,-0.6207017832407415
5,-0.6455330789432286
6,-0.6697763322187019
7,-0.6956467959467277
8,-0.7289630918114618
9,-0.7580788622539552
10,-0.8137365943497374
11,-0.8657603086253006
12,-0.9217975624897489
13,-0.9240191491413716
14,-0.9520970397831514
15,-0.9718970016681038
16,-0.9788314622253024
17,-0.9414861680737828
18,-0.9211924510838033
19,-0.8638306551894476
20,-0.8438022910430142
21,-0.8372228759828056
22,-0.8831492289276934
23,-0.9344634426456546
24,-0.9795992120154103
25,-1.018743726839247
26,-0.994036648215515
27,-1.0018849003171546
28,-0.9624008738406767
29,-0.9589364400834682
30,-0.8137102286816514
31,-0.6384798547923675
32,-0.2999032171994181
33,0.02634926334288338
34,0.3414072633892421
35,0.6621795281737208
36,0.916645948720398
37,1.1418899767498953
38,1.370555036095204
39,1.5592423997406621
40,1.7257129307012753
41,1.8509207616990533
42,1.8561296987791343
43,1.8739718273101857
44,1.9436271097691464
45,2.0086862207564735
46,2.029525833751274
47,2.0257124735649943
48,2.0182154344914904
49,2.001000778802306
50,1.9378308495209118
51,1.8262337579121783
52,1.6858567575432548
53,1.5964820809269415
54,1.4651572216994926
55,1.2211917014029523
56,1.0533874283401399
57,0.8677203614730409
58,0.6995719713538372
59,0.629235497077805
60,0.5897884104481854
61,0.5885226973519552
62,0.5935524530940792
63,0.5903620891683998
64,0.5751154867500619
65,0.6139200605129821
66,0.6254140747511622
67,0.5944238835121898
68,0.578287182150985
69,0.5101101591491807
70,0.4320840776587136
71,0.38001550095361797
72,0.28590592178722063
73,0.27845035281787633
74,0.29244357689268385
75,0.22149993005098598
76,0.1391779300899835
77,0.0907223087292174
78,0.04417502068344977
79,-0.010838824439152876
80,-0.06631152450923071
81,-0.1488923674843301
82,-0.2321234719984517
83,-0.33882600706045013
84,-0.3702469270048843
85,-0.4229759229017475
86,-0.46171476499296954
87,-0.5158992402379995
88,-0.5878925111967327
89,-0.6164675492689121
90,-0.6345941715173685
91,-0.6923643454164712
92,-0.6797050244719665
93,-0.6582671706036206
94,-0.6420061984876262
95,-0.6721075360677293
96,-0.6681428738757481
97,-0.6483557942390462
98,-0.629671467258206
99,-0.6060655095388907
100,-0.5860846164772604
101,-0.573722585616756
102,-0.5893380712137464
103,-0.6034223513132712
104,-0.603696775406627
105,-0.676344078109037
106,-0.7071008430097108
107,-0.7224991339011981
108,-0.7249099715148272
109,-0.7154500642753977
110,-0.6712197666647545
111,-0.5967783639837071
112,-0.5006840275645652
113,-0.2967712742695547
114,-0.04609134153930634
115,0.2579956291951796
116,0.5073963417919072
117,0.7495444345052699
118,1.0259501719038564
119,1.2513945618344764
120,1.475223839890692
121,1.6722985133158317
122,1.7848071313403557
123,1.8963242456578675
124,1.8539775045047542
125,1.8522426950736897
126,1.8478040090869186
127,1.8577158255949746
128,1.8082783729485914
129,1.7343183798846642
130,1.6449540090669517
131,1.5672667521758858
132,1.4828280163288128
133,1.31633075470308
134,1.1715912883162005
135,0.9916423830673173
136,0.8143078656896277
137,0.6737980922820694
138,0.5435562973410726
139,0.461448657990958
140,0.33161393135946954
141,0.22361066495641327
142,0.19676287872965806
143,0.1231152265097708
144,0.11872613717876376
145,0.09700931822455383
146,0.10015110533912196
147,0.05604811654681406
148,-0.03816203862575754
149,-0.09336792157007145
150,-0.1999861959933049
151,-0.2947419766434842
152,-0.4020921237954479
153,-0.5143559898384196
154,-0.5981025517517876
155,-0.6447615074194731
156,-0.6776644334082631
157,-0.7087294705095708
158,-0.7618512354203844
159,-0.7667064259635075
160,-0.7428285669244521
161,-0.7630346202150871
162,-0.7660227757840613
163,-0.7660323301181804
164,-0.7709011221684148
165,-0.7294221507278676
166,-0.7231926819413833
167,-0.7011283536054098
168,-0.7079921979717821
169,-0.7237146706404927
170,-0.6820100344162178
171,-0.6759473155981292
172,-0.7107534434730312
173,-0.7135122520823194
174,-0.7401499825161437
175,-0.6794344650530857
176,-0.6915400962325781
177,-0.674499715891809
178,-0.6430472022335406
179,-0.6090960369694023
180,-0.5869227462836434
181,-0.5942682579121011
182,-0.5880583808781644
183,-0.6492839280198726
184,-0.6519228351035695
185,-0.676790458746123
186,-0.7106415504117688
187,-0.7315247483464834
188,-0.7100157952030017
189,-0.6847485749549254
190,-0.6599946478883892
191,-0.5663120615754609
192,-0.41139214086367526
193,-0.2996530654088075
194,-0.0682756036064918
195,0.2147584348373727
196,0.42569804661515853
197,0.7167326289524383
198,0.9193379091964732
199,1.1073206782738716
200,1.3196815348250983
201,1.473708887496436
202,1.6409403299203773
203,1.7245432225601316
204,1.8235844162073986
205,1.9077554159949992
206,1.9664274009476699
207,1.9708406444941466
208,1.9284475272473316
209,1.8802553585984945
210,1.7914632816593097
211,1.691258069530543
212,1.578980473157978
213,1.4211904304768128
214,1.2732266447049072
215,1.1056816268881355
216,0.9113868245481742
217,0.7591460357402477
218,0.6409577740197768
219,0.5920032661250971
220,0.5262630384671467
221,0.37981725388825
222,0.33357035840126986
223,0.2597878612478207
224,0.2088590951327207
225,0.16631260398527695
226,0.09702078342549675
227,0.055812457285485305
228,-0.0008461718233247985
229,-0.09038683620834528
230,-0.18397858012717333
231,-0.2586617192701616
232,-0.31374503191645503
233,-0.4423061765450737
234,-0.46414023469356985
235,-0.5200336260506808
236,-0.5592388699398115
237,-0.5939354772341706
238,-0.6341911181752317
239,-0.7085573529377376
240,-0.7781779928841112
241,-0.799109499249765
242,-0.8233103377228737
243,-0.8333054379658692
244,-0.7852919138946459
245,-0.789514371344533
246,-0.7804250219760286
247,-0.7575341900627179
248,-0.8319977931515837
249,-0.8197816000764817
250,-0.7889850504991277
251,-0.7978691105065538
252,-0.8025690377526381
253,-0.7919223211875126
254,-0.7713969921091963
255,-0.7613894068206045
256,-0.7708031741408836
257,-0.8031985502838115
258,-0.798166937350898
259,-0.7776409641601694
260,-0.7996687605871458
261,-0.79479045714362
262,-0.8105978667691288
263,-0.8583699023616901
264,-0.9061631292526233
265,-0.9479355475731096
266,-0.9587126217553231
267,-0.9730768009037102
268,-0.9167184462664117
269,-0.8285745611183633
270,-0.6899124993125781
271,-0.5025092059671069
272,-0.24059538594351754
273,0.011371642268015441
274,0.2912812867794912
275,0.6242694762589003
276,0.9265780010934144
277,1.178596440210674
278,1.4171319855175681
279,1.6265261676487783
280,1.7965070039055782
281,1.925794642924283
282,2.0204667147253303
283,2.0247532828306776
284,2.1068339231355004
285,2.092793453415234
286,2.113574344828426
287,2.1203978570225672
288,2.133295027210604
289,2.125702015387634
290,2.0859797102593496
291,2.0075229537394548
292,1.9144338955442537
293,1.7565021481323333
294,1.5727765971046845
295,1.3789751956079233
296,1.212898861443775
297,1.0057006732309965
298,0.9323962577805367
299,0.8238851302106192
300,0.7205117760344057
301,0.6535184706187174
302,0.5950046904097694
303,0.6176842427165652
304,0.5993902800633352
305,0.5480117731913972
306,0.4889665895069102
307,0.4353649393783526
308,0.397452987331915
309,0.29029934814180536
310,0.18313824798291736
311,0.17422230441107123
312,0.1524114557798397
313,0.09586006065250793
314,0.031116242691111375
315,0.03222364369155007
316,0.018881456237701117
317,-0.014779106976320103
318,-0.054121563985649386
319,-0.0943117169442084
320,-0.13556405421184692
321,-0.25460140638492057
322,-0.3140167829432989
323,-0.3595369908064695
324,-0.4263802502356604
325,-0.5042818355319935
326,-0.6032145713841978
327,-0.6387352560991402
328,-0.6417318495407185
329,-0.677915680189975
330,-0.6913985525299259
331,-0.68373186498217
332,-0.7035742953455214
333,-0.7149136903990753
334,-0.6681767649238537
335,-0.7203826771305063
336,-0.7248667837775675
337,-0.7125249673116095
338,-0.6967046432322296
339,-0.6839350931835282
340,-0.7096690587561333
341,-0.730164790869094
342,-0.7548117093934962
343,-0.7909537800880072
344,-0.8108105956285716
345,-0.8151645378922686
346,-0.8053483291366447
347,-0.8385227055664859
348,-0.8308230609336226
349,-0.8218019767456387
350,-0.6869344133676529
351,-0.5755878600169774
352,-0.38641086358593196
353,-0.13120874825482054
354,0.12491982552073234
355,0.417653694489526
356,0.747113146322543
357,1.047398900536767
358,1.3365158421346872
359,1.508061120089439
360,1.7023851114568946
361,1.8293070329364673
362,1.8747985455916603
363,1.936259966698835
364,1.9590065818429812
365,2.008120904762415
366,1.9864673483823216
367,1.9533236853793507
368,1.8943490749448626
369,1.8337812524579964
370,1.7477737808302212
371,1.6158266016602052
372,1.4979466228755753
373,1.3451814084765785
374,1.2184070960915425
375,0.9885973416371102
376,0.7502141503861915
377,0.5491847985114652
378,0.3603299763739574
379,0.2366002008644054
380,0.1538931290327823
381,0.09995088299568888
382,0.026845712984836217
383,0.025876624389780157
384,0.021555070245226245
385,0.013048342024263453
386,0.041459743338041255
387,0.007541674716699808
388,-0.01793083596597557
389,-0.07193052716857992
390,-0.1360172076909506
391,-0.1582888886947638
392,-0.22358331326975825
393,-0.24890930984899814
394,-0.3392356518196085
395,-0.4259577661690791
396,-0.5113080928431837
397,-0.616120265326493
398,-0.6491298241251763
399,-0.6663971360040843
400,-0.7044024950855448
401,-0.7967294180038339
402,-0.7895463515258148
403,-0.7494777715645576
404,-0.7795525824484717
405,-0.8027966348736035
406,-0.8779014840747573
407,-0.8778006375413699
408,-0.8978394685145068
409,-0.9370868051497959
410,-0.9565236916030154
411,-0.9171330828967672
412,-0.9575061992066658
413,-0.9466810527680641
414,-0.980188553402456
415,-1.0072586979692213
416,-1.0221219246796251
417,-1.0437518313989718
418,-1.0645411821551816
419,-1.0966828531540231
420,-1.087581770204404
421,-1.0839618262403985
422,-1.0604517553888944
423,-1.0566468008695984
424,-1.0689445171057124
425,-1.1071430777053093
426,-1.094214979386265
427,-1.1600424842761128
428,-1.1998290074119256
429,-1.2044638256283107
430,-1.1954251034954304
431,-1.1155626682520645
432,-0.9577068724287876
433,-0.8062567852832684
434,-0.5756143759779595
435,-0.34996502947767455
436,-0.1008384425355518
437,0.21271587923081103
438,0.48660048550033086
439,0.7194982329476787
440,0.9563055172997025
441,1.1377629338187167
442,1.26889187552069
443,1.4068597881147047
444,1.5178427185380967
445,1.5782825773590083
446,1.603775151069813
447,1.6100947526532232
448,1.6368424867518996
449,1.5907529157216784
450,1.502956851276393
451,1.4616917895680448
452,1.349905865670373
453,1.1396508272998245
454,0.9288031518337198
455,0.7298757534651966
456,0.564464411690945
457,0.42087431022818017
458,0.3001647670857462
459,0.19116502657489476
460,0.1084205532825178
461,0.10832122041329974
462,0.008669418934167405
463,0.005536187779478942
464,-0.03859660194711509
465,-0.08483157383981876
466,-0.1678312723815756
467,-0.19102614038288704
468,-0.22211262105992846
469,-0.2391611408345504
470,-0.2714523640003732
471,-0.33996098680735176
472,-0.46610170728260164
473,-0.5494371107726418
474,-0.6098994061759229
475,-0.6662662416266527
476,-0.759947883241376
477,-0.8277317185561619
478,-0.8473303416361662
479,-0.8965121353308119
480,-0.934747388867509
481,-1.0483598330685822
482,-1.0898369687887535
483,-1.1689743052189274
484,-1.160256716064518
485,-1.1690242776069326
486,-1.1821529417960297
487,-1.223147701730462
488,-1.314523635612487
489,-1.3378610091909866
490,-1.3550797442587836
491,-1.3822331618252814
492,-1.400027196629531
493,-1.4071962751329916
494,-1.4064348269093194
495,-1.4283072741576022
496,-1.4547223241952099
497,-1.483425690930378
498,-1.4538116565959698
499,-1.5035622552269083
500,-1.4897192059610809
501,-1.458491777385369
502,-1.4935425498897543
503,-1.5518092807828787
504,-1.5875226302556138
505,-1.6233286245636838
506,-1.6337708676434533
507,-1.681843660791836
508,-1.655744118484296
509,-1.6379508351445276
510,-1.5800165736083345
511,-1.4718858802996673
512,-1.3809679103429469
513,-1.172184636629395
514,-0.8872893473408461
515,-0.6017387917598297
516,-0.3153626128884402
517,0.029715427016354247
518,0.2974190768992596
519,0.5287047720061632
520,0.7206866847600266
521,0.8698383963191433
522,1.0220807739376874
523,1.2018830362606527
524,1.279931854919282
525,1.340998005709304
526,1.3406324719151967
527,1.3663848376323862
528,1.3414878531990286
529,1.3103323505093818
530,1.2692869311337045
531,1.1802904558556118
532,1.1096764120706093
533,0.945463817172099
534,0.7861991113280813
535,0.6277529650083123
536,0.5194680067768457
537,0.35768493948713465
538,0.28019250513044364
539,0.2530954259296279
540,0.18955601229799618
541,0.12088244303737712
542,0.10959164626534824
543,0.13839355146442558
544,0.08993768319390133
545,0.11162961793857407
546,0.087527124695651
547,0.05624739419204212
548,0.08349385379652904
549,0.019567350075384148
550,-0.029582084485176977
551,-0.1218426190591635
552,-0.23391248348903013
553,-0.32393062840545467
554,-0.3721897954804009
555,-0.45719807699304155
556,-0.49755248183735623
557,-0.5353824920497139
558,-0.5725823456184855
559,-0.6268609900982264
560,-0.6352001095342436
561,-0.6444371538789397
562,-0.6869124169287653
563,-0.715316926239729
564,-0.7645225306232243
565,-0.7988104056510095
566,-0.8029208948931862
567,-0.7508163874506787
568,-0.7372940954310812
569,-0.7627518119251616
570,-0.7377544747779327
571,-0.7257173771591329
572,-0.7178053686638604
573,-0.7542172473127708
574,-0.7979022822957987
575,-0.798415586212546
576,-0.8052912285712743
577,-0.7910223673247341
578,-0.7560210089775962
579,-0.7685697036152499
580,-0.6805892405214656
581,-0.6457290286743254
582,-0.598581975355636
583,-0.5758340075754234
584,-0.5502952510046406
585,-0.5731076192908988
586,-0.5644066267663188
587,-0.569590851400173
588,-0.5518455436999308
589,-0.5488954873801573
590,-0.4519567517938171
591,-0.2698294691009847
592,-0.06458665158565002
593,0.20364627190775042
594,0.5102836937683215
595,0.8798800444191506
596,1.1677060022438561
597,1.4747475187616308
598,1.679189227905013
599,1.8336793753447491
600,1.9601249756952601
601,2.0834970863173448
602,2.194315660723474
603,2.307362542020731
604,2.3193048155572
605,2.3286578645473917
606,2.3864365729359607
607,2.4099089954169526
608,2.3829904641768884
609,2.328839718951861
610,2.2623299594594615
611,2.1378601739343672
612,1.9945795148097858
613,1.8478077664093249
614,1.6792757536724285
615,1.5155405534236674
616,1.3093633907368083
617,1.0901627044769895
618,0.860255001995026
619,0.7176508756077324
620,0.6336393043774382
621,0.5416879204660643
622,0.4861872766524898
623,0.4674555644685016
624,0.44259819294851416
625,0.41346071591771877
626,0.3812539466243848
627,0.36973310510422297
628,0.33935064466167364
629,0.3091490187789405
630,0.25446490553551576
631,0.18243945042657012
632,0.1610985676819298
633,0.09006236188655221
634,0.04490950206745087
635,-0.01657569215534914
636,-0.048841142236505465
637,-0.1205955777833981
638,-0.17061790342652286
639,-0.1770131012632289
640,-0.22565513412378288
641,-0.30742860795427995
642,-0.39291315691994766
643,-0.4543518301237531
644,-0.4778432002448803
645,-0.5014582184787985
646,-0.5600000068424842
647,-0.5776356544044942
648,-0.6097934067432351
649,-0.6785514835523773
650,-0.6645716033397158
651,-0.6675426577241376
652,-0.7040504983873074
653,-0.7211307385512047
654,-0.7305729541697036
655,-0.7328311586119782
656,-0.6808945605402088
657,-0.6694856764925505
658,-0.7069035513777547
659,-0.6974523396558943
660,-0.7022768489777675
661,-0.6804180891182511
662,-0.7045866146186648
663,-0.7393828124272069
664,-0.7876714476450263
665,-0.8029767823801796
666,-0.7817952959872252
667,-0.7861657060582691
668,-0.7420771453840016
669,-0.6873529790837247
670,-0.6325611702449261
671,-0.5853959529562035
672,-0.5247514274162126
673,-0.39254028024433757
674,-0.22611170783979703
675,0.03959908507677639
676,0.32332615841793744
677,0.6236228196023469
678,0.9164170096985733
679,1.1613895138704398
680,1.3144544552453978
681,1.4638290619048684
682,1.6110996753688294
683,1.6851277296443463
684,1.7619301907847416
685,1.7673247395916987
686,1.7952959652179645
687,1.7809876520861572
688,1.7838985034304218
689,1.7298165708814652
690,1.607343855891402
691,1.4992773591198498
692,1.4303873895590364
693,1.2501550748486427
694,1.0511284187573495
695,0.8661259256070789
696,0.6452055665578899
697,0.517579415507291
698,0.45038617759875527
699,0.3723319161902402
700,0.32015676035128576
701,0.1952638788528185
702,0.0878186714439731
703,0.10108734420113934
704,0.10850917241527422
705,0.07640118849560765
706,0.07296447304255164
707,-0.0025491298955900373
708,-0.07176818507612737
709,-0.08052750842078556
710,-0.09385825858522946
711,-0.1511618353056584
712,-0.2269743955054283
713,-0.26029121632177854
714,-0.28153696366308906
715,-0.3335632758587162
716,-0.40384198398655186
717,-0.5108394366518312
718,-0.6101460904947126
